referenceId,videoId,languageId,name,updatedAt,groupMemberVideoIds,videoVariantExists,muxVideoIdExists,isFeatureMissing,isAnyClipMissing
WESS_17224-jf-0-0_1738004264,1_jf-0-0,17224,JESUS,2025-01-27T20:21:49.343Z,1_jf-0-0|1_jf6101-0-0|1_jf6102-0-0|1_jf6103-0-0|1_jf6104-0-0|1_jf6105-0-0|1_jf6106-0-0|1_jf6107-0-0|1_jf6108-0-0|1_jf6109-0-0|1_jf6110-0-0|1_jf6111-0-0|1_jf6112-0-0|1_jf6113-0-0|1_jf6114-0-0|1_jf6115-0-0|1_jf6116-0-0|1_jf6117-0-0|1_jf6118-0-0|1_jf6119-0-0|1_jf6120-0-0|1_jf6121-0-0|1_jf6122-0-0|1_jf6123-0-0|1_jf6124-0-0|1_jf6125-0-0|1_jf6126-0-0|1_jf6127-0-0|1_jf6128-0-0|1_jf6129-0-0|1_jf6130-0-0|1_jf6131-0-0|1_jf6132-0-0|1_jf6133-0-0|1_jf6134-0-0|1_jf6135-0-0|1_jf6136-0-0|1_jf6137-0-0|1_jf6138-0-0|1_jf6139-0-0|1_jf6140-0-0|1_jf6141-0-0|1_jf6142-0-0|1_jf6143-0-0|1_jf6144-0-0|1_jf6145-0-0|1_jf6146-0-0|1_jf6147-0-0|1_jf6148-0-0|1_jf6149-0-0|1_jf6150-0-0|1_jf6151-0-0|1_jf6152-0-0|1_jf6153-0-0|1_jf6154-0-0|1_jf6155-0-0|1_jf6156-0-0|1_jf6157-0-0|1_jf6158-0-0|1_jf6159-0-0|1_jf6160-0-0|1_jf6161-0-0,true,true,false,false
WESS_17226-jf6143-0-0_1589562335,1_jf-0-0,17226,Upper Room Teaching,2020-05-15T18:39:00.509Z,1_jf-0-0|1_jf6101-0-0|1_jf6102-0-0|1_jf6103-0-0|1_jf6104-0-0|1_jf6105-0-0|1_jf6106-0-0|1_jf6107-0-0|1_jf6108-0-0|1_jf6109-0-0|1_jf6110-0-0|1_jf6111-0-0|1_jf6112-0-0|1_jf6113-0-0|1_jf6114-0-0|1_jf6115-0-0|1_jf6116-0-0|1_jf6117-0-0|1_jf6118-0-0|1_jf6119-0-0|1_jf6120-0-0|1_jf6121-0-0|1_jf6122-0-0|1_jf6123-0-0|1_jf6124-0-0|1_jf6125-0-0|1_jf6126-0-0|1_jf6127-0-0|1_jf6128-0-0|1_jf6129-0-0|1_jf6130-0-0|1_jf6131-0-0|1_jf6132-0-0|1_jf6133-0-0|1_jf6134-0-0|1_jf6135-0-0|1_jf6136-0-0|1_jf6137-0-0|1_jf6138-0-0|1_jf6139-0-0|1_jf6140-0-0|1_jf6141-0-0|1_jf6142-0-0|1_jf6143-0-0|1_jf6144-0-0|1_jf6145-0-0|1_jf6146-0-0|1_jf6147-0-0|1_jf6148-0-0|1_jf6149-0-0|1_jf6150-0-0|1_jf6151-0-0|1_jf6152-0-0|1_jf6153-0-0|1_jf6154-0-0|1_jf6155-0-0|1_jf6156-0-0|1_jf6157-0-0|1_jf6158-0-0|1_jf6159-0-0|1_jf6160-0-0|1_jf6161-0-0,true,true,false,false
WESS_17239-jf-0-0_1655916842,1_jf-0-0,17239,JESUS,2022-06-22T18:12:40.902Z,1_jf-0-0|1_jf6101-0-0|1_jf6102-0-0|1_jf6103-0-0|1_jf6104-0-0|1_jf6105-0-0|1_jf6106-0-0|1_jf6107-0-0|1_jf6108-0-0|1_jf6109-0-0|1_jf6110-0-0|1_jf6111-0-0|1_jf6112-0-0|1_jf6113-0-0|1_jf6114-0-0|1_jf6115-0-0|1_jf6116-0-0|1_jf6117-0-0|1_jf6118-0-0|1_jf6119-0-0|1_jf6120-0-0|1_jf6121-0-0|1_jf6122-0-0|1_jf6123-0-0|1_jf6124-0-0|1_jf6125-0-0|1_jf6126-0-0|1_jf6127-0-0|1_jf6128-0-0|1_jf6129-0-0|1_jf6130-0-0|1_jf6131-0-0|1_jf6132-0-0|1_jf6133-0-0|1_jf6134-0-0|1_jf6135-0-0|1_jf6136-0-0|1_jf6137-0-0|1_jf6138-0-0|1_jf6139-0-0|1_jf6140-0-0|1_jf6141-0-0|1_jf6142-0-0|1_jf6143-0-0|1_jf6144-0-0|1_jf6145-0-0|1_jf6146-0-0|1_jf6147-0-0|1_jf6148-0-0|1_jf6149-0-0|1_jf6150-0-0|1_jf6151-0-0|1_jf6152-0-0|1_jf6153-0-0|1_jf6154-0-0|1_jf6155-0-0|1_jf6156-0-0|1_jf6157-0-0|1_jf6158-0-0|1_jf6159-0-0|1_jf6160-0-0|1_jf6161-0-0,true,true,false,false
WESS_17249-jf6104-0-0_1605815812,1_jf-0-0,17249,Baptism of Jesus by John,2020-11-20T00:42:39.938Z,1_jf-0-0|1_jf6101-0-0|1_jf6102-0-0|1_jf6103-0-0|1_jf6104-0-0|1_jf6105-0-0|1_jf6106-0-0|1_jf6107-0-0|1_jf6108-0-0|1_jf6109-0-0|1_jf6110-0-0|1_jf6111-0-0|1_jf6112-0-0|1_jf6113-0-0|1_jf6114-0-0|1_jf6115-0-0|1_jf6116-0-0|1_jf6117-0-0|1_jf6118-0-0|1_jf6119-0-0|1_jf6120-0-0|1_jf6121-0-0|1_jf6122-0-0|1_jf6123-0-0|1_jf6124-0-0|1_jf6125-0-0|1_jf6126-0-0|1_jf6127-0-0|1_jf6128-0-0|1_jf6129-0-0|1_jf6130-0-0|1_jf6131-0-0|1_jf6132-0-0|1_jf6133-0-0|1_jf6134-0-0|1_jf6135-0-0|1_jf6136-0-0|1_jf6137-0-0|1_jf6138-0-0|1_jf6139-0-0|1_jf6140-0-0|1_jf6141-0-0|1_jf6142-0-0|1_jf6143-0-0|1_jf6144-0-0|1_jf6145-0-0|1_jf6146-0-0|1_jf6147-0-0|1_jf6148-0-0|1_jf6149-0-0|1_jf6150-0-0|1_jf6151-0-0|1_jf6152-0-0|1_jf6153-0-0|1_jf6154-0-0|1_jf6155-0-0|1_jf6156-0-0|1_jf6157-0-0|1_jf6158-0-0|1_jf6159-0-0|1_jf6160-0-0|1_jf6161-0-0,true,true,false,false
WESS_17269-jf6102-0-0_1644936726,1_jf-0-0,17269,Birth of Jesus,2022-02-15T16:48:20.416Z,1_jf-0-0|1_jf6101-0-0|1_jf6102-0-0|1_jf6103-0-0|1_jf6104-0-0|1_jf6105-0-0|1_jf6106-0-0|1_jf6107-0-0|1_jf6108-0-0|1_jf6109-0-0|1_jf6110-0-0|1_jf6111-0-0|1_jf6112-0-0|1_jf6113-0-0|1_jf6114-0-0|1_jf6115-0-0|1_jf6116-0-0|1_jf6117-0-0|1_jf6118-0-0|1_jf6119-0-0|1_jf6120-0-0|1_jf6121-0-0|1_jf6122-0-0|1_jf6123-0-0|1_jf6124-0-0|1_jf6125-0-0|1_jf6126-0-0|1_jf6127-0-0|1_jf6128-0-0|1_jf6129-0-0|1_jf6130-0-0|1_jf6131-0-0|1_jf6132-0-0|1_jf6133-0-0|1_jf6134-0-0|1_jf6135-0-0|1_jf6136-0-0|1_jf6137-0-0|1_jf6138-0-0|1_jf6139-0-0|1_jf6140-0-0|1_jf6141-0-0|1_jf6142-0-0|1_jf6143-0-0|1_jf6144-0-0|1_jf6145-0-0|1_jf6146-0-0|1_jf6147-0-0|1_jf6148-0-0|1_jf6149-0-0|1_jf6150-0-0|1_jf6151-0-0|1_jf6152-0-0|1_jf6153-0-0|1_jf6154-0-0|1_jf6155-0-0|1_jf6156-0-0|1_jf6157-0-0|1_jf6158-0-0|1_jf6159-0-0|1_jf6160-0-0|1_jf6161-0-0,true,true,false,false
WESS_17282-jf6114-0-0_1639415476,1_jf-0-0,17282,Sinful Woman Forgiven,2021-12-13T18:09:59.165Z,1_jf-0-0|1_jf6101-0-0|1_jf6102-0-0|1_jf6103-0-0|1_jf6104-0-0|1_jf6105-0-0|1_jf6106-0-0|1_jf6107-0-0|1_jf6108-0-0|1_jf6109-0-0|1_jf6110-0-0|1_jf6111-0-0|1_jf6112-0-0|1_jf6113-0-0|1_jf6114-0-0|1_jf6115-0-0|1_jf6116-0-0|1_jf6117-0-0|1_jf6118-0-0|1_jf6119-0-0|1_jf6120-0-0|1_jf6121-0-0|1_jf6122-0-0|1_jf6123-0-0|1_jf6124-0-0|1_jf6125-0-0|1_jf6126-0-0|1_jf6127-0-0|1_jf6128-0-0|1_jf6129-0-0|1_jf6130-0-0|1_jf6131-0-0|1_jf6132-0-0|1_jf6133-0-0|1_jf6134-0-0|1_jf6135-0-0|1_jf6136-0-0|1_jf6137-0-0|1_jf6138-0-0|1_jf6139-0-0|1_jf6140-0-0|1_jf6141-0-0|1_jf6142-0-0|1_jf6143-0-0|1_jf6144-0-0|1_jf6145-0-0|1_jf6146-0-0|1_jf6147-0-0|1_jf6148-0-0|1_jf6149-0-0|1_jf6150-0-0|1_jf6151-0-0|1_jf6152-0-0|1_jf6153-0-0|1_jf6154-0-0|1_jf6155-0-0|1_jf6156-0-0|1_jf6157-0-0|1_jf6158-0-0|1_jf6159-0-0|1_jf6160-0-0|1_jf6161-0-0,true,true,false,false
WESS_17346-jf6161-0-0_1352414927,1_jf-0-0,17346,Invitation To Know Jesus Personally,2020-03-20T23:45:16.905Z,1_jf-0-0|1_jf6101-0-0|1_jf6102-0-0|1_jf6103-0-0|1_jf6104-0-0|1_jf6105-0-0|1_jf6106-0-0|1_jf6107-0-0|1_jf6108-0-0|1_jf6109-0-0|1_jf6110-0-0|1_jf6111-0-0|1_jf6112-0-0|1_jf6113-0-0|1_jf6114-0-0|1_jf6115-0-0|1_jf6116-0-0|1_jf6117-0-0|1_jf6118-0-0|1_jf6119-0-0|1_jf6120-0-0|1_jf6121-0-0|1_jf6122-0-0|1_jf6123-0-0|1_jf6124-0-0|1_jf6125-0-0|1_jf6126-0-0|1_jf6127-0-0|1_jf6128-0-0|1_jf6129-0-0|1_jf6130-0-0|1_jf6131-0-0|1_jf6132-0-0|1_jf6133-0-0|1_jf6134-0-0|1_jf6135-0-0|1_jf6136-0-0|1_jf6137-0-0|1_jf6138-0-0|1_jf6139-0-0|1_jf6140-0-0|1_jf6141-0-0|1_jf6142-0-0|1_jf6143-0-0|1_jf6144-0-0|1_jf6145-0-0|1_jf6146-0-0|1_jf6147-0-0|1_jf6148-0-0|1_jf6149-0-0|1_jf6150-0-0|1_jf6151-0-0|1_jf6152-0-0|1_jf6153-0-0|1_jf6154-0-0|1_jf6155-0-0|1_jf6156-0-0|1_jf6157-0-0|1_jf6158-0-0|1_jf6159-0-0|1_jf6160-0-0|1_jf6161-0-0,true,true,false,false
WESS_17365-jf6109-0-0_1450364112,1_jf-0-0,17365,Jairus's Daughter Brought Back to Life,2020-03-20T23:19:14.845Z,1_jf-0-0|1_jf6101-0-0|1_jf6102-0-0|1_jf6103-0-0|1_jf6104-0-0|1_jf6105-0-0|1_jf6106-0-0|1_jf6107-0-0|1_jf6108-0-0|1_jf6109-0-0|1_jf6110-0-0|1_jf6111-0-0|1_jf6112-0-0|1_jf6113-0-0|1_jf6114-0-0|1_jf6115-0-0|1_jf6116-0-0|1_jf6117-0-0|1_jf6118-0-0|1_jf6119-0-0|1_jf6120-0-0|1_jf6121-0-0|1_jf6122-0-0|1_jf6123-0-0|1_jf6124-0-0|1_jf6125-0-0|1_jf6126-0-0|1_jf6127-0-0|1_jf6128-0-0|1_jf6129-0-0|1_jf6130-0-0|1_jf6131-0-0|1_jf6132-0-0|1_jf6133-0-0|1_jf6134-0-0|1_jf6135-0-0|1_jf6136-0-0|1_jf6137-0-0|1_jf6138-0-0|1_jf6139-0-0|1_jf6140-0-0|1_jf6141-0-0|1_jf6142-0-0|1_jf6143-0-0|1_jf6144-0-0|1_jf6145-0-0|1_jf6146-0-0|1_jf6147-0-0|1_jf6148-0-0|1_jf6149-0-0|1_jf6150-0-0|1_jf6151-0-0|1_jf6152-0-0|1_jf6153-0-0|1_jf6154-0-0|1_jf6155-0-0|1_jf6156-0-0|1_jf6157-0-0|1_jf6158-0-0|1_jf6159-0-0|1_jf6160-0-0|1_jf6161-0-0,true,true,false,false
WESS_173673-jf6102-0-0_1478124965,1_jf-0-0,173673,Birth of Jesus,2020-03-20T23:57:00.256Z,1_jf-0-0|1_jf6101-0-0|1_jf6102-0-0|1_jf6103-0-0|1_jf6104-0-0|1_jf6105-0-0|1_jf6106-0-0|1_jf6107-0-0|1_jf6108-0-0|1_jf6109-0-0|1_jf6110-0-0|1_jf6111-0-0|1_jf6112-0-0|1_jf6113-0-0|1_jf6114-0-0|1_jf6115-0-0|1_jf6116-0-0|1_jf6117-0-0|1_jf6118-0-0|1_jf6119-0-0|1_jf6120-0-0|1_jf6121-0-0|1_jf6122-0-0|1_jf6123-0-0|1_jf6124-0-0|1_jf6125-0-0|1_jf6126-0-0|1_jf6127-0-0|1_jf6128-0-0|1_jf6129-0-0|1_jf6130-0-0|1_jf6131-0-0|1_jf6132-0-0|1_jf6133-0-0|1_jf6134-0-0|1_jf6135-0-0|1_jf6136-0-0|1_jf6137-0-0|1_jf6138-0-0|1_jf6139-0-0|1_jf6140-0-0|1_jf6141-0-0|1_jf6142-0-0|1_jf6143-0-0|1_jf6144-0-0|1_jf6145-0-0|1_jf6146-0-0|1_jf6147-0-0|1_jf6148-0-0|1_jf6149-0-0|1_jf6150-0-0|1_jf6151-0-0|1_jf6152-0-0|1_jf6153-0-0|1_jf6154-0-0|1_jf6155-0-0|1_jf6156-0-0|1_jf6157-0-0|1_jf6158-0-0|1_jf6159-0-0|1_jf6160-0-0|1_jf6161-0-0,true,true,false,false
WESS_17373-jf6123-0-0_1627568230,1_jf-0-0,17373,The Transfiguration,2021-07-29T16:11:56.162Z,1_jf-0-0|1_jf6101-0-0|1_jf6102-0-0|1_jf6103-0-0|1_jf6104-0-0|1_jf6105-0-0|1_jf6106-0-0|1_jf6107-0-0|1_jf6108-0-0|1_jf6109-0-0|1_jf6110-0-0|1_jf6111-0-0|1_jf6112-0-0|1_jf6113-0-0|1_jf6114-0-0|1_jf6115-0-0|1_jf6116-0-0|1_jf6117-0-0|1_jf6118-0-0|1_jf6119-0-0|1_jf6120-0-0|1_jf6121-0-0|1_jf6122-0-0|1_jf6123-0-0|1_jf6124-0-0|1_jf6125-0-0|1_jf6126-0-0|1_jf6127-0-0|1_jf6128-0-0|1_jf6129-0-0|1_jf6130-0-0|1_jf6131-0-0|1_jf6132-0-0|1_jf6133-0-0|1_jf6134-0-0|1_jf6135-0-0|1_jf6136-0-0|1_jf6137-0-0|1_jf6138-0-0|1_jf6139-0-0|1_jf6140-0-0|1_jf6141-0-0|1_jf6142-0-0|1_jf6143-0-0|1_jf6144-0-0|1_jf6145-0-0|1_jf6146-0-0|1_jf6147-0-0|1_jf6148-0-0|1_jf6149-0-0|1_jf6150-0-0|1_jf6151-0-0|1_jf6152-0-0|1_jf6153-0-0|1_jf6154-0-0|1_jf6155-0-0|1_jf6156-0-0|1_jf6157-0-0|1_jf6158-0-0|1_jf6159-0-0|1_jf6160-0-0|1_jf6161-0-0,true,true,false,false
WESS_173888-jf6153-0-0_1434738387,1_jf-0-0,173888,Sign on the Cross,2020-03-20T23:21:34.944Z,1_jf-0-0|1_jf6101-0-0|1_jf6102-0-0|1_jf6103-0-0|1_jf6104-0-0|1_jf6105-0-0|1_jf6106-0-0|1_jf6107-0-0|1_jf6108-0-0|1_jf6109-0-0|1_jf6110-0-0|1_jf6111-0-0|1_jf6112-0-0|1_jf6113-0-0|1_jf6114-0-0|1_jf6115-0-0|1_jf6116-0-0|1_jf6117-0-0|1_jf6118-0-0|1_jf6119-0-0|1_jf6120-0-0|1_jf6121-0-0|1_jf6122-0-0|1_jf6123-0-0|1_jf6124-0-0|1_jf6125-0-0|1_jf6126-0-0|1_jf6127-0-0|1_jf6128-0-0|1_jf6129-0-0|1_jf6130-0-0|1_jf6131-0-0|1_jf6132-0-0|1_jf6133-0-0|1_jf6134-0-0|1_jf6135-0-0|1_jf6136-0-0|1_jf6137-0-0|1_jf6138-0-0|1_jf6139-0-0|1_jf6140-0-0|1_jf6141-0-0|1_jf6142-0-0|1_jf6143-0-0|1_jf6144-0-0|1_jf6145-0-0|1_jf6146-0-0|1_jf6147-0-0|1_jf6148-0-0|1_jf6149-0-0|1_jf6150-0-0|1_jf6151-0-0|1_jf6152-0-0|1_jf6153-0-0|1_jf6154-0-0|1_jf6155-0-0|1_jf6156-0-0|1_jf6157-0-0|1_jf6158-0-0|1_jf6159-0-0|1_jf6160-0-0|1_jf6161-0-0,true,true,false,false
WESS_173946-jf-0-0_1689997762,1_jf-0-0,173946,JESUS,2023-07-22T04:17:52.984Z,1_jf-0-0|1_jf6101-0-0|1_jf6102-0-0|1_jf6103-0-0|1_jf6104-0-0|1_jf6105-0-0|1_jf6106-0-0|1_jf6107-0-0|1_jf6108-0-0|1_jf6109-0-0|1_jf6110-0-0|1_jf6111-0-0|1_jf6112-0-0|1_jf6113-0-0|1_jf6114-0-0|1_jf6115-0-0|1_jf6116-0-0|1_jf6117-0-0|1_jf6118-0-0|1_jf6119-0-0|1_jf6120-0-0|1_jf6121-0-0|1_jf6122-0-0|1_jf6123-0-0|1_jf6124-0-0|1_jf6125-0-0|1_jf6126-0-0|1_jf6127-0-0|1_jf6128-0-0|1_jf6129-0-0|1_jf6130-0-0|1_jf6131-0-0|1_jf6132-0-0|1_jf6133-0-0|1_jf6134-0-0|1_jf6135-0-0|1_jf6136-0-0|1_jf6137-0-0|1_jf6138-0-0|1_jf6139-0-0|1_jf6140-0-0|1_jf6141-0-0|1_jf6142-0-0|1_jf6143-0-0|1_jf6144-0-0|1_jf6145-0-0|1_jf6146-0-0|1_jf6147-0-0|1_jf6148-0-0|1_jf6149-0-0|1_jf6150-0-0|1_jf6151-0-0|1_jf6152-0-0|1_jf6153-0-0|1_jf6154-0-0|1_jf6155-0-0|1_jf6156-0-0|1_jf6157-0-0|1_jf6158-0-0|1_jf6159-0-0|1_jf6160-0-0|1_jf6161-0-0,true,true,false,false
WESS_17408-jf6109-0-0_1560446740,1_jf-0-0,17408,Jairus's Daughter Brought Back to Life,2019-06-13T18:50:31.278Z,1_jf-0-0|1_jf6101-0-0|1_jf6102-0-0|1_jf6103-0-0|1_jf6104-0-0|1_jf6105-0-0|1_jf6106-0-0|1_jf6107-0-0|1_jf6108-0-0|1_jf6109-0-0|1_jf6110-0-0|1_jf6111-0-0|1_jf6112-0-0|1_jf6113-0-0|1_jf6114-0-0|1_jf6115-0-0|1_jf6116-0-0|1_jf6117-0-0|1_jf6118-0-0|1_jf6119-0-0|1_jf6120-0-0|1_jf6121-0-0|1_jf6122-0-0|1_jf6123-0-0|1_jf6124-0-0|1_jf6125-0-0|1_jf6126-0-0|1_jf6127-0-0|1_jf6128-0-0|1_jf6129-0-0|1_jf6130-0-0|1_jf6131-0-0|1_jf6132-0-0|1_jf6133-0-0|1_jf6134-0-0|1_jf6135-0-0|1_jf6136-0-0|1_jf6137-0-0|1_jf6138-0-0|1_jf6139-0-0|1_jf6140-0-0|1_jf6141-0-0|1_jf6142-0-0|1_jf6143-0-0|1_jf6144-0-0|1_jf6145-0-0|1_jf6146-0-0|1_jf6147-0-0|1_jf6148-0-0|1_jf6149-0-0|1_jf6150-0-0|1_jf6151-0-0|1_jf6152-0-0|1_jf6153-0-0|1_jf6154-0-0|1_jf6155-0-0|1_jf6156-0-0|1_jf6157-0-0|1_jf6158-0-0|1_jf6159-0-0|1_jf6160-0-0|1_jf6161-0-0,true,true,false,false
WESS_17423-jf6102-0-0_1513788015,1_jf-0-0,17423,Birth of Jesus,2020-01-18T02:34:19.960Z,1_jf-0-0|1_jf6101-0-0|1_jf6102-0-0|1_jf6103-0-0|1_jf6104-0-0|1_jf6105-0-0|1_jf6106-0-0|1_jf6107-0-0|1_jf6108-0-0|1_jf6109-0-0|1_jf6110-0-0|1_jf6111-0-0|1_jf6112-0-0|1_jf6113-0-0|1_jf6114-0-0|1_jf6115-0-0|1_jf6116-0-0|1_jf6117-0-0|1_jf6118-0-0|1_jf6119-0-0|1_jf6120-0-0|1_jf6121-0-0|1_jf6122-0-0|1_jf6123-0-0|1_jf6124-0-0|1_jf6125-0-0|1_jf6126-0-0|1_jf6127-0-0|1_jf6128-0-0|1_jf6129-0-0|1_jf6130-0-0|1_jf6131-0-0|1_jf6132-0-0|1_jf6133-0-0|1_jf6134-0-0|1_jf6135-0-0|1_jf6136-0-0|1_jf6137-0-0|1_jf6138-0-0|1_jf6139-0-0|1_jf6140-0-0|1_jf6141-0-0|1_jf6142-0-0|1_jf6143-0-0|1_jf6144-0-0|1_jf6145-0-0|1_jf6146-0-0|1_jf6147-0-0|1_jf6148-0-0|1_jf6149-0-0|1_jf6150-0-0|1_jf6151-0-0|1_jf6152-0-0|1_jf6153-0-0|1_jf6154-0-0|1_jf6155-0-0|1_jf6156-0-0|1_jf6157-0-0|1_jf6158-0-0|1_jf6159-0-0|1_jf6160-0-0|1_jf6161-0-0,true,true,false,false
WESS_17424-jf-0-0_1654712744,1_jf-0-0,17424,JESUS,2022-06-08T19:38:48.473Z,1_jf-0-0|1_jf6101-0-0|1_jf6102-0-0|1_jf6103-0-0|1_jf6104-0-0|1_jf6105-0-0|1_jf6106-0-0|1_jf6107-0-0|1_jf6108-0-0|1_jf6109-0-0|1_jf6110-0-0|1_jf6111-0-0|1_jf6112-0-0|1_jf6113-0-0|1_jf6114-0-0|1_jf6115-0-0|1_jf6116-0-0|1_jf6117-0-0|1_jf6118-0-0|1_jf6119-0-0|1_jf6120-0-0|1_jf6121-0-0|1_jf6122-0-0|1_jf6123-0-0|1_jf6124-0-0|1_jf6125-0-0|1_jf6126-0-0|1_jf6127-0-0|1_jf6128-0-0|1_jf6129-0-0|1_jf6130-0-0|1_jf6131-0-0|1_jf6132-0-0|1_jf6133-0-0|1_jf6134-0-0|1_jf6135-0-0|1_jf6136-0-0|1_jf6137-0-0|1_jf6138-0-0|1_jf6139-0-0|1_jf6140-0-0|1_jf6141-0-0|1_jf6142-0-0|1_jf6143-0-0|1_jf6144-0-0|1_jf6145-0-0|1_jf6146-0-0|1_jf6147-0-0|1_jf6148-0-0|1_jf6149-0-0|1_jf6150-0-0|1_jf6151-0-0|1_jf6152-0-0|1_jf6153-0-0|1_jf6154-0-0|1_jf6155-0-0|1_jf6156-0-0|1_jf6157-0-0|1_jf6158-0-0|1_jf6159-0-0|1_jf6160-0-0|1_jf6161-0-0,true,true,false,false
WESS_17431-jf6149-0-0_1514384297,1_jf-0-0,17431,Jesus is Sentenced,2020-01-18T02:35:58.053Z,1_jf-0-0|1_jf6101-0-0|1_jf6102-0-0|1_jf6103-0-0|1_jf6104-0-0|1_jf6105-0-0|1_jf6106-0-0|1_jf6107-0-0|1_jf6108-0-0|1_jf6109-0-0|1_jf6110-0-0|1_jf6111-0-0|1_jf6112-0-0|1_jf6113-0-0|1_jf6114-0-0|1_jf6115-0-0|1_jf6116-0-0|1_jf6117-0-0|1_jf6118-0-0|1_jf6119-0-0|1_jf6120-0-0|1_jf6121-0-0|1_jf6122-0-0|1_jf6123-0-0|1_jf6124-0-0|1_jf6125-0-0|1_jf6126-0-0|1_jf6127-0-0|1_jf6128-0-0|1_jf6129-0-0|1_jf6130-0-0|1_jf6131-0-0|1_jf6132-0-0|1_jf6133-0-0|1_jf6134-0-0|1_jf6135-0-0|1_jf6136-0-0|1_jf6137-0-0|1_jf6138-0-0|1_jf6139-0-0|1_jf6140-0-0|1_jf6141-0-0|1_jf6142-0-0|1_jf6143-0-0|1_jf6144-0-0|1_jf6145-0-0|1_jf6146-0-0|1_jf6147-0-0|1_jf6148-0-0|1_jf6149-0-0|1_jf6150-0-0|1_jf6151-0-0|1_jf6152-0-0|1_jf6153-0-0|1_jf6154-0-0|1_jf6155-0-0|1_jf6156-0-0|1_jf6157-0-0|1_jf6158-0-0|1_jf6159-0-0|1_jf6160-0-0|1_jf6161-0-0,true,true,false,false
WESS_17432-jf-0-0_1740761388,1_jf-0-0,17432,JESUS,2025-03-01T04:32:07.740Z,1_jf-0-0|1_jf6101-0-0|1_jf6102-0-0|1_jf6103-0-0|1_jf6104-0-0|1_jf6105-0-0|1_jf6106-0-0|1_jf6107-0-0|1_jf6108-0-0|1_jf6109-0-0|1_jf6110-0-0|1_jf6111-0-0|1_jf6112-0-0|1_jf6113-0-0|1_jf6114-0-0|1_jf6115-0-0|1_jf6116-0-0|1_jf6117-0-0|1_jf6118-0-0|1_jf6119-0-0|1_jf6120-0-0|1_jf6121-0-0|1_jf6122-0-0|1_jf6123-0-0|1_jf6124-0-0|1_jf6125-0-0|1_jf6126-0-0|1_jf6127-0-0|1_jf6128-0-0|1_jf6129-0-0|1_jf6130-0-0|1_jf6131-0-0|1_jf6132-0-0|1_jf6133-0-0|1_jf6134-0-0|1_jf6135-0-0|1_jf6136-0-0|1_jf6137-0-0|1_jf6138-0-0|1_jf6139-0-0|1_jf6140-0-0|1_jf6141-0-0|1_jf6142-0-0|1_jf6143-0-0|1_jf6144-0-0|1_jf6145-0-0|1_jf6146-0-0|1_jf6147-0-0|1_jf6148-0-0|1_jf6149-0-0|1_jf6150-0-0|1_jf6151-0-0|1_jf6152-0-0|1_jf6153-0-0|1_jf6154-0-0|1_jf6155-0-0|1_jf6156-0-0|1_jf6157-0-0|1_jf6158-0-0|1_jf6159-0-0|1_jf6160-0-0|1_jf6161-0-0,true,true,false,false
WESS_17436-jf6159-0-0_1514384303,1_jf-0-0,17436,Resurrected Jesus Appears,2020-01-18T02:35:55.597Z,1_jf-0-0|1_jf6101-0-0|1_jf6102-0-0|1_jf6103-0-0|1_jf6104-0-0|1_jf6105-0-0|1_jf6106-0-0|1_jf6107-0-0|1_jf6108-0-0|1_jf6109-0-0|1_jf6110-0-0|1_jf6111-0-0|1_jf6112-0-0|1_jf6113-0-0|1_jf6114-0-0|1_jf6115-0-0|1_jf6116-0-0|1_jf6117-0-0|1_jf6118-0-0|1_jf6119-0-0|1_jf6120-0-0|1_jf6121-0-0|1_jf6122-0-0|1_jf6123-0-0|1_jf6124-0-0|1_jf6125-0-0|1_jf6126-0-0|1_jf6127-0-0|1_jf6128-0-0|1_jf6129-0-0|1_jf6130-0-0|1_jf6131-0-0|1_jf6132-0-0|1_jf6133-0-0|1_jf6134-0-0|1_jf6135-0-0|1_jf6136-0-0|1_jf6137-0-0|1_jf6138-0-0|1_jf6139-0-0|1_jf6140-0-0|1_jf6141-0-0|1_jf6142-0-0|1_jf6143-0-0|1_jf6144-0-0|1_jf6145-0-0|1_jf6146-0-0|1_jf6147-0-0|1_jf6148-0-0|1_jf6149-0-0|1_jf6150-0-0|1_jf6151-0-0|1_jf6152-0-0|1_jf6153-0-0|1_jf6154-0-0|1_jf6155-0-0|1_jf6156-0-0|1_jf6157-0-0|1_jf6158-0-0|1_jf6159-0-0|1_jf6160-0-0|1_jf6161-0-0,true,true,false,false
